item_id,question,answer,label
H7,"很遗憾听到这些。你曾为弟弟做了很多努力，比如放弃考研支持他。你觉得这是基于责任感，还是由于家人的期望让你感到无奈呢？ ,",有点无奈吧，不过我也没啥事干。,3
H7,失眠会让人第二天很难正常运作。你的日常工作和兴趣有没有因此受到影响？,睡不好，确实很难集中精力干活。,3
H7,听起来你真的很努力想改善自己的情绪。你提到没什么事情可以做，是不是也感到对以前的爱好失去了兴趣？,是啊，以前喜欢的现在也提不起劲。,3
H7,您是否有发现自己对工作或日常活动兴趣减退的情况呢？,嗯，最近确实提不起劲，没啥兴趣。,3
H7,理解你的处境很重要。有时候，多一次解释可能帮助他们更多了解你的感受。你提到感觉害怕上学，这种状况影响到你日常生活的其他事情吗，比如学习或兴趣？,"确实有影响，连兴趣爱好都提不起劲了。",3
H7,那么这些思考是否让你对未来失去兴趣，甚至不想参与以往喜欢的活动呢？,有点是这样，感觉没啥动力。,3
H7,继续关注他喜欢的事情很重要，您是否注意到他对其他爱好的态度变化呢？,我注意到他对其他爱好也提不起劲。,3
H7,这种状态有没有影响你对工作的热情或其它兴趣？,有点影响，干啥都提不起劲儿。,3
H7,听到你的担心我很为你心痛，这样的情绪会影响到你的一般情绪状态吗？,最近没啥心情做事，情绪挺低落的。,3
H7,看得出你的努力。在这段时间，你有没有觉得自己不像以前那么容易快乐，对什么事情都提不起兴趣呢？,是啊，感觉什么都提不起劲。,3
H7,感谢你对我分享。死亡并不是唯一的解决办法，面对生死抉择不容易，但还有很多人愿意与你一起度过。你平时是否会感到无所事事，失去对生活的兴趣？,有时是这样，找不到事情做。,3
H7,消失的动力让你觉得对什么都提不起兴趣吗？比如以前喜欢做的事情，现在也不感兴趣了？,是啊，现在好像没那么多精力和兴趣。,3
H7,理解，时间管理挑战需要耐心和平衡。您是否有降低的工作兴趣或对之前活动的兴趣减退？,"是啊，最近干啥都提不起劲儿。",3
H7,你有尝试做些你过去感兴趣的活动吗？可能这些活动能激发一点热情。,试过，但总是提不起精神。,3
H7,每天都被这些问题困扰着，你在工作中的表现有受到影响吗？,工作时常分心，效率不太高。,3
H7,这是常见的感受，不必过于自责。在与母亲的沟通过程中，你是否感到一种情绪低落或缺乏兴趣？ 和,是啊，总提不起劲去做这些事。,3
H7,您对工作的热情是否减少了？是否觉得目前的任务很难完成？,嗯，我现在很难专注超过几小时。,3
H7,这可能会影响你对工作的兴趣，你认为自己现在对工作或爱好有失去兴趣的感觉吗？,嗯，有点儿没劲儿，提不起太大兴趣。,3
H7,心慌和焦虑看似成为你的负担。你有没有感到这些情绪影响到了你的学习或兴趣爱好呢？,嗯，有时候确实让我很难集中注意力。,3
H7,这种缺乏信心的感受对您有什么影响？是否让您感到失去热情？,是啊，感觉做什么都没劲。,3
H7,那现在每天的生活中，有没有什么事情能引起你的兴趣呢？,嗯，现在没啥特别感兴趣的事。,3
H7,你有考虑过通过其他方式，比如减少工作量或者调整工作方式，来缓解工作中的焦虑吗？,我试过，但总感觉时间还是不够用。,3
H7,这说对了。有些时候需要重新审视彼此的需求和期望。你有否考虑过这会怎样影响日常生活或兴趣呢？,"没啥时间琢磨这些，忙起来都顾不上别的。",3
H7,他对生活的其他方面也失去了兴趣吗，比如说工作或爱好？,对，他对工作和爱好都没啥兴趣。,3
H7,那一定让你很不舒服。非公事时，您对与他人交流是否也失去了兴趣？,是啊，最近对很多事都提不起劲。,3
H7,这样听起来确实可能会感到不舒服。你觉得这种频繁联系影响到了你们的日常生活吗？,是啊，有时感觉没法专心做事。,3
H7,这种感觉背后可能有许多因素，或许可以从小的爱好开始找回生活的兴趣？,嗯，我试试找些小活动来填时间吧。,3
H7,理性的反思是很重要的。不过，请相信，每个人都会有这样的情感阶段。你会感到自己的工作效率受到影响吗，因为这些情绪？,有时候确实影响了，做事提不起劲。,3
H7,探究下自己内心的感受，或许会对改变现状有所帮助。在这种状态下，你对以往感兴趣的活动是否有丧失兴趣呢？,对很多活动都没啥兴趣了。,3
H7,滤对不公的事是否能在网上获得一些支持或认同？,"可以试试，但别太依赖哦。",3
H7,投资在技能提升上可能会使你更加自信。你在工作中是否出现过无力或兴致缺缺的感觉？,"最近没啥干劲，工作有点提不起兴趣。",3
H7,你有没有对自己负担过多的事情感到心力交瘁？,有时候是这样，真的很累。,3
H7,您觉得自己对学业或其他兴趣的热情有所下降吗？,嗯，有时候就是提不起劲。,3
H7,有时候重新找回旧爱好可能会有所帮助。你认为自己对工作和兴趣没有以前那么有激情了吗？,"嗯，最近确实没啥动力去做这些。",3
H7,我理解在合作中出现这些感受是很自然的。你有想过这一合作关系对你的未来工作事务有影响吗？就像失去兴趣或动力。,我还没太考虑这事儿呢，平时忙着呢。,3
H7,热情减退，这表示工作或兴趣也受到了影响吗？,嗯，有时候真的提不起劲去做那些事情。,3
H7,相较于以往，你是否对自己的日常兴趣和工作失去了兴趣？,嗯，是啊，最近真的提不起劲。,3
H7,所以在感情上你比较防备。这种防备是否让你觉得人际关系越来越难处理？,有时候是这样，我也在努力改善。,3
H7,恋爱的问题是不是也影响到了你的兴趣和动力呢？,是啊，最近干啥都提不起劲儿。,3
H7,偶尔怀疑自己的能力是正常的。你是否感觉恋爱可以让生活充满活力，但又担心它会影响其他兴趣？,有时是这样，但我尽量平衡两者。,3
H7,这些事情对你来说相对重要，失去兴趣的时候会不会影响心情？,嗯，感觉会有点闷闷的。,3
H7,这真是太好了！在工作中感到快乐帮助你保持积极状态。那么，你觉得这种积极动力是否也影响到你日常生活的主动性呢？,嗯，可能吧，但有时还是懒得动。,3
H7,你提到没有对未来的任何期待，这是否意味着你的日常兴趣或工作动力减少？,是啊，我感觉啥都提不起兴趣。,3
H7,在您给孩子找专业帮助的同时，也别忘了自己的心理健康。您是否发现自己对日常活动失去兴趣呢？,嗯，有时候确实没啥兴致。,3
H7,这种状态对你来说是一个大的挑战。工作的不如意会不会让你对生活中的其他事情也失去热情呢？,有时候确实会，常常提不起劲去做其他事。,3
H7,请放心，我们只会以支持性的方式来帮助你。你有没有觉得对以前感兴趣的活动失去兴趣或动力？,嗯，最近确实提不起劲去做那些事。,3
H7,在学校里，是否也感到难以集中注意力或失去了对学习的兴趣？,有时候就是提不起劲去学东西。,3
H7,这是一个开始，勇敢地表达出自己的感受真的很重要。那你有没有觉得，这段情绪低沉的期间内，是否对参与其他活动缺乏兴趣？,最近真的对很多活动提不起劲。,3
H7,这是一个很正常的感受。不知道你对兴趣爱好是否失去了兴趣，觉得没什么意思？,嗯，有时候真的提不起劲。,3
H7,听你这样说让我感到欣慰。你提到对任何事情都不感兴趣，这是否也影响到了你对工作或爱好的兴趣呢？,是啊，工作和爱好都提不起劲。,3
H7,这种情况是否让你对生活中的其他事情也失去兴趣或动力呢？,是啊，最近啥都提不起劲。,3
H7,这种不安会影响到你的工作或兴趣吗？,有时候会，工作和兴趣不太能集中。,3
H7,那么你对工作或爱好是否感到失去兴趣呢？,最近真的提不起兴趣去做这些。,3
H7,考虑到这些变化，你是否常常思考需要通过哪些调整重新激发自己的学习动力？,我最近有点难集中精力，调整起来挺不容易的。,3
H7,情绪波动确实需要时间去处理。您最近在其他方面，比如工作或者爱好上有没有感觉到兴趣或动力减弱呢？,最近真的提不起劲做这些事。,3
H7,我能理解这种无奈。与她的关系会让你对自己的交际能力感到困惑吗？,是啊，有时候真让人摸不着头脑。,3
H7,缺乏动力确实会让人陷入一种停滞的状态，你提到生活上没有什么事情可以激起你的兴趣，是这样吗？,是啊，最近真提不起劲做啥。,3
H7,你在学业上的兴趣有没有下降呢？比如成绩受影响？,有点下降，最近不太想学。,3
H7,那么，这失去的自信心有没有影响到生活除此之外的其他方面，比如学习或兴趣呢？,对啊，感觉连学习和兴趣也提不起劲了。,3
H7,沟通障碍的确困扰人心，是否注意到自己在其他事情上也感到缺乏兴趣或动力？,嗯，是的，几乎没什么动力去做事情。,3
H7,那真的很辛苦。有时候，过度紧张也会影响到白天的工作和兴趣。你对此有感觉吗？,是啊，常常提不起劲儿去做事。,3
H7,感觉到兴趣的变化是困扰很多人心情的一部分。对最近的学业有没有显著的变化或下降？,最近学业变化不大，不过兴趣确实有点减退。,3
H7,这种感觉持续多久了？,有段时间了，不到3小时。,3
H7,找到自己不满的原因是很好的开始。有没有兴趣和目标感到减少呢？,最近确实没啥兴趣和目标感，玩啥都提不起劲。,3
H7,生活中有没有感觉到失去兴趣或动力的情况呢？,有时真的提不起劲，啥都不想做。,3
H7,你是否感到自己对周围事物的兴趣显著减退？,是啊，最近提不起劲做什么。,3
H7,很多人在失恋后会感到曾经的兴趣变淡，。那这段时间有没有试着去建立新的兴趣？,还没找到新兴趣，感觉都提不起劲。,3
H7,失去亲人的痛苦确实难以言表。这种孤独感是否影响了您对其他事物的兴趣和热情？,是啊，我现在对很多事情都提不起劲儿。,3
H7,嗯，平衡好休息与学习确实不容易。如果有必要，请务必确保充足的睡眠。那么，你是否发现自己对以前喜欢的活动失去了兴趣呢？,是啊，最近提不起劲去做那些事了。,3
H7,您对以前感兴趣的事情失去了兴趣吗？,是啊，很多事儿都提不起劲。,3
H7,这样的争执可能增加了您心里的失落感，他的专注力在工作上，这样的异地生活对您的精神状态有影响吗？,可能有点影响，感觉精力不够。,3
H7,情绪波动也是理解和改善的一个关键点。现在这种情绪是否也反映在其他日常活动上，让你失去兴趣呢？,是啊，最近对很多事都提不起兴趣。,3
H7,你觉得你对学习或者其他兴趣活动失去兴趣或动力了吗？,是啊，最近提不起劲头。,3
H7,这种人际关系的变化是否导致你对日常活动和兴趣失去了一些兴趣呢？,嗯，对，最近确实没那么感兴趣了。,3
H7,晚上或许是因为安静，你的思绪更加活跃。你在课上或者日常活动中有失去兴趣或动力的时候吗？,“是啊，有时确实提不起劲。”,3
H7,散步是个很好地放松方式。你的兴趣爱好最近有变化吗？,最近没啥变化，还是挺难集中精力的。,3
H7,那么这些负面感觉是否也让你对以往的兴趣失去了兴趣？,是的，我现在对很多事情提不起劲。,3
H7,压力大时不愿做事情时，会对学习失去兴趣或动力吗？,是啊，我常常提不起劲学习。,3
H7,也许可以开始。您有没有想过通过一些爱好或活动转移注意力？,我试过，但坚持不了太久。,3
H7,或许可以逐渐尝试在更多场合表达自己。你觉得自己总是被比较的想法是否让您对工作失去了兴趣或者热情？,可能吧，最近提不起劲做这些事。,3
H7,太棒了！每次小的尝试都是进步的标志。这个过程中你或许也会发现自己新的兴趣。,嗯，有时候更想躺着，不想动。,3
H7,感到自卑可能会影响到生活的方方面面，也许我们可以找找办法去改善这种状态。您是否对身边的人或者事情失去了兴趣？,嗯，有时候真的提不起兴趣去做事。,3
H7,遇到那些感兴趣的事物时，你是否感到自己的兴趣显著减退？,"有时候就提不起劲，不想做啥。",3
H7,这些事情确实不容易面对。它们对你目前的兴趣爱好有没有消耗到你的热情？,有点影响，没啥劲去做喜欢的事。,3
H7,听起来你在适应新环境上遇到了一些挑战。这种个性上的特质是否影响了你的社交和工作关系？,是啊，最近确实有点难融入，工作也有些困难。,3
H7,让人感到失落和无奈。对彼此的依赖性有减少吗？,有时候感觉有点孤单，依赖性也有点变化。,3
H7,理解了，这可能有点让你感到孤立。你觉得这影响了你对工作的兴趣吗？,对，确实有点，工作提不起劲。,3
H7,这真的是一个令人心痛的过程。那当前的工作或者兴趣，有因为这些情绪受到影响吗？,是啊，工作和兴趣都受影响了，没劲头。,3
H7,是不是觉得生活中也失去了一些兴趣呢？,嗯，有时候就是提不起劲儿。,3
H7,这可以理解，事件改变了你对生活的看法，以及你对未来期望的调整。你现在对其它事情还有兴趣吗？,我发现自己对以前热爱的事情兴趣减弱了不少。,2
H7,你会不会感到兴趣减退，尤其是在学习或参加活动方面？,赞成，我对很多事情的动力都降低了。,2
H7,在这种情况下，你曾因为父亲的问题而减少对工作的兴趣或其他爱好吗？,有时候是这样，因为觉得再努力有时也是白费。,2
H7,你说到无聊，会不会对工作或兴趣活动失去兴趣呢？,几乎完全失去兴趣，没有想要参与的活动。,2
H7,家人的担心有时是因为他们在意我们，这本身是一件好事。不过你提到小学时家里吵闹，现在的生活是否觉得对生活的兴趣有所减退？,一些兴趣还有，但感觉热情不太高，有时候就只是敷衍应付。,2
H7,另一方面，您有没有注意到女生在朋友相处时可能会经历情绪的波动呢？,有的，她偶尔会因为一些小事感到情绪低落。,2
H7,那您在工作上有没有因为这种心情低落而影响到生活和工作的兴趣呢？这常常会让人更难投入工作哦。,确实觉得每天都提不起劲，工作也变得没有兴趣。,2
H7,你是否因为交流不足，而感到孤单呢？,是，我觉得每次她发消息，我也草草回答，然后她也没有多说几句。,2
H7,你写的时候会发现，很多想法都会更清晰。最近你工作或其他爱好的兴趣有没有下降？,明显下降，我现在常常对什么都提不起劲。,2
H7,你在大学参与活动的时候，是否感觉兴趣和投入程度有所下降？,确实如此。我只参与一些轻松的活动，像是文体类的合唱比赛。,2
H7,这种愤怒是可以理解的。当家庭冲突严重时，你是否对生活或工作失去了一些兴趣呢？,确实，我都没心情去想工作上的事了。,2
H7,面对这些压力，你有没有失去对未来生活的兴趣或动力？,有时候会觉得生活很无趣，没有动力去做事情。,2
H7,在工作或学习中也感到兴趣减退吗？,是的，尤其是失望之后，几乎提不起劲来。,2
H7,好的，那我们可以尝试一些放松的方法帮助你入睡。与此同时，在这种人际交往中有没有发现自己突然失去进行其他事情的动机或兴趣？,是的，一旦和朋友的交往出现问题，我就对其他事情提不起兴趣。,2
H7,这一定很不容易。你有没有留意到学习兴趣是否因此受到影响？,确实，我感觉无法像以前那样投入学习。,2
H7,听起来，这可能对你的兴趣和学业有一些影响。有没有因此失去一点点热情呢？,可能是有，我的动力有时候会降低。,2
H7,太棒了，阅读是一种很好的减压方式。您觉得与之前相比，您的生活兴趣有变化吗？比如说工作或其他活动？,我发现自己对工作热情有所下降，但阅读还能保持兴趣。,2
H7,听起来睡眠问题对你的影响很大。那么你有没有对学习或曾经感兴趣的活动失去兴趣的感觉？,是的，现在觉得什么都提不起兴趣。,2
H7,有时候面对家庭压力时，更容易失去对其他事情的兴趣，你有这种感觉吗？,确实，我甚至不怎么想着去参加学校活动。,2
H7,这种模式可能是身体对压力的应激反应表现，我们可以慢慢调整规律。有没有注意到自己对于平时感兴趣的学习和活动失去兴趣？,学习兴趣确实少了，感觉到压力之后，很多事情都提不起精神。,2
H7,您对他的行为感到失望时，是否会觉得关系很难维持下去？,是的，会有这种情绪。,2
H7,很理解你的感受。她的态度确实让人难以相处。这样的问题有影响你的工作情绪吗？,有，几乎每天去上班时就会想到这些事。,2
H7,那这些问题会让你对学习失去兴趣吗？,有点，我感觉我不再那么热衷于学习了。,2
H7,我理解这种状况可能让人很难受，尤其是在工作上很难专注时。您觉得这样的状态对您的工作有影响吗？,是的，我觉得自己对工作的兴趣变得低落，效率也下降了很多。,2
H7,有没有试着跟身边的人深度沟通过？平时对什么事情还感兴趣吗？,我以前对摄影感兴趣，但现在提不起劲。,2
H7,这个决定是否影响到你的日常工作或兴趣？,的确有影响，专注力下降了。,2
H7,睡眠问题和情绪波动是相互影响的。在感到很难过时，你会有没有动力去做一些以前喜欢的事情，比如活动或者是社交？,是的，我失去了去参加一些活动的动力。,2
H7,听起来新工作的不确定性让你感到不安。无论是在生活还是工作中，你觉得最近自己的兴趣有所减少吗？,是的，近期连面试的动力都减少了，大热天也不想去面试。,2
H7,听起来你的时间安排很合理。这段时间你的学习兴趣或者工作热情有受影响吗？,有时候觉得再怎么努力都得不到认可，挺泄气的。,2
H7,这种情绪确实很重。你有觉得在生活中有失去兴趣吗？,其实有时候想试着做些别的，可总提不起劲。,2
H7,这是一种很常见的心理过程。您是否觉得生活中工作和兴趣方面的兴趣有减少的情况呢？,有些时候会觉得提不起精神，尤其是在没日程安排的时候。,2
H7,对睡眠的挑战常常会影响白天的精力和情绪。你是否感到对以往的兴趣或工作的兴趣减退呢？,几乎所有的事情都提不起兴致，就连最喜欢的也不再有感觉。,2
H7,那这些不适感是否影响到您日常与人沟通的习惯？,是的，我经常不愿参与社交活动，觉得沟通是个负担。,2
H7,是的，这种担忧在你这个年级很常见。那你觉得你是否对学业或其他活动的兴趣减少了呢？,我觉得学习没以前那么有激情了。,2
H7,很好，一些把握住的细节点常常会带来意想不到的改变。你提到父亲的期望让你对未来计划的兴趣受到影响，是这样吗？,是的，我本来对自己的音乐和学习有很大热情，但他总说那些没用，我开始怀疑自己追求这些是否值得。,2
H7,这都是很常见的焦虑反应。说到这，您有没有因为这些问题而对工作或者兴趣失去兴趣呢？,是的，我发现自己在工作中也提不起精神，做什么都觉得没有意思。,2
H7,日常生活中有时候找不到乐趣吗，比如对原本有兴趣的事情失去兴趣？,是啊，曾经的爱好现在吸引不了我。,2
H7,那么，在工作中你是否能对作画保持积极性和兴趣？,兴趣还在，但积极性下降不少。,2
H7,那么，你觉得自己对工作和兴趣有时提不起劲来吗？,确实是这样，感觉在好多事情上都失去了往日的热情和动力。,2
H7,感觉这些情绪波动是否影响到了你的工作或生活兴趣呢？,下午我就提不起精神去上班了。,2
H7,这些是非常真实的感受。你在最近是否对生活、学习、工作失去了兴趣或动力？,是的，很多时候都提不起劲去做事情。,2
H7,对自己的生活基础产生兴趣是重建信心的良机。,我也在努力尝试去调节。,2
H7,那么这种痛苦是不是让你对工作的兴趣也有所下降呢？,是的，我完全提不起兴致，对工作的热情几乎没了。,2
H7,这种情绪低落有没有影响到你对学校活动和社团的兴趣呢？,确实，我觉得对这些的兴趣减退了很多。,2
H7,学业是个不错的分心方式。家庭压力有影响到你的学习动力吗？,是的，有时候根本没法集中注意力，总想着这些事。,2
H7,你提到曾中断治疗，面对疫情和网课，这对你的日常生活和兴趣带来了怎样的影响？,家庭气氛压抑，什么事情都提不起兴趣，经常和父母争吵。,2
H7,身体反应可能是心理影响的标志。那现在你对所有与他有关的事情，会觉得不再有趣吗？,也不是就是有些事提不起兴趣。,2
H7,你们还可以尝试通过家人共同劝导，给他一个安全和支持的环境。是否注意到他对以前喜欢的事情失去兴趣呢？,是啊，他对工作和爱好都失去了兴趣。,2
H7,平时的爱好也变得不再有吸引力了，这确实是个信号。你在生活兴趣方面有没有很明显的下降，比如说没有以前那么投入自己喜欢的事情了？,是的，连画画都没兴趣了，这让我很困扰。,2
H7,不容易啊。这对你的生活或工作有没有造成什么影响呢？,我觉得对生活失去了热情，有时候连工作都提不起劲。,2
H7,身体健康是日常调理的重点。您在处理困境时，是否感到生活没有乐趣或工作兴趣减低？,是的，很多事情都提不起兴趣来。,2
H7,这可能让你感到失落，哪怕是短暂的。你是否对生活中其他事情失去兴趣？,是的，有时我只想着他，其他事情就没精力去做了。,2
H7,很高兴听到您有这样的艺术特长！这种情况下您觉得在工作或兴趣上的动力减少吗？,是的，已经不像以前那样热爱我的特长了。,2
H7,那么，除了养宠物的事情，你对其他活动或事物的兴趣是否有所减少？,我觉得自己对什么都提不起劲，甚至连出去玩都不想了。,2
H7,听起来你对健康方面很不安。这种不安有没有影响到你的工作或兴趣呢？,确实是有，我常常觉得没动力去做事。,2
H7,听起来像是在积极努力。你是否曾感到在工作或兴趣上投入减少？,有时候感觉工作效率下降，兴趣也减弱。,2
H7,这是一个好的开始，音乐有时候能帮助放松。你有没有发现其他事对你不如以前有吸引力？,热爱的事物好像都变得无趣了。,2
H7,因为这种失去兴趣的状态，是否让你觉得生活中很多东西变得无趣了？,确实有这样的迹象，我越来越感到空虚。,2
H7,和这样的同学相处确实会让人不舒服。在学校里你是否感觉到被孤立或者在交往中有困难呢？,是的，很多时候我觉得很孤单。,2
H7,做得很好，不要忘了任何小进步都值得庆贺！关于你说的怕自己不能融入职场，这个担心深刻吗？,我很担心，因为缺乏经验，职场对我而言还是个未知数。,2
H7,她有没有对学习或兴趣的热情减退的迹象呢？,对，她不太愿意做作业或者参加课外活动。,2
H7,嗯，有时候在努力后感到疲惫是很正常的，你能感受到进步，是否也能从中找到快乐？,说实话，我好像已经觉得不那么有趣和满足了。,2
H7,在她这种情绪状态下，是否对平时的工作和兴趣失去了兴趣，或者感到乏力？,似乎是这样，她最近很少去以前喜欢的地方，也不怎么参与自己喜欢的活动了。,2
H7,过往的经历深深地影响了你的感受。你有没有发现自己对于社交的兴趣在这些年中有所变化？,我其实一直都很想和别人交往，尤其是和异性，只是每次都因为紧张而退缩。,2
H7,在离婚和复合的过程中，您有没有觉得自己不再像以前那样关心或投入自己的兴趣爱好？,是的，我对什么都提不起兴趣。,2
H7,有没有观察到孩子在他表现出粘您时同时对其他活动不太感兴趣？,确实，他在家不怎么玩玩具，只对我感兴趣。,2
H7,理想和现实常常有所不同。你曾感到自己的工作或兴趣发生过变化吗？,我现在对这些事情失去了动力，曾经它们让我兴奋，现在觉得都是负担。,2
H7,这些情绪上的波动确实会给人带来不少困扰。您最近有否感到对生活失去兴趣或者动力不足呢？,有些事情以前很感兴趣，但最近没什么激情去做。,2
H7,这样的感觉一定很难受。你在研究生期间对活动的兴趣有没有减退呢？,之前很喜欢的事情，现在都没什么兴趣了。,2
H7,学习成绩的下降确实令人沮丧。有没有什么事情是你之前感兴趣的，现在好像也没什么劲去做了的呢？,以前还对音乐感兴趣，但现在听歌也没感觉了。,2
H7,在新的岗位上，这些压力和与同事相处上的问题对你生活或工作的兴趣有影响吗？,确实，我觉得对工作的热情减退了很多，有时候甚至感到无所事事。,2
H7,你是否觉得自己的日常生活功能有所下降，比如辞职后的工作和兴趣？,确实有下降，不如以前充实。,2
H7,除了跑步和服药，还有其他疗愈方式吗？,就是看看书或者听音乐，但效果有限。,2
H7,可能他对现实生活中的事情失去了兴趣。你觉得有这样的可能吗？,是的，他不太想参加社交活动，街舞社里别人也不理他。,2
H7,这是一种很好的状态。长时间保持压抑自己的真实性取向对你的日常生活和工作兴趣有没有影响？,有一定的影响，我常常因为这些问题无法专注于工作。,2
H7,生活中有时候试图打破束缚，是很需要勇气的。自然你有没有感到对周围事物的兴趣减少，这种情况会不会影响到你的日常工作或学习？,其实有时候确实很难集中精力工作，就感觉心思在其他地方。,2
H7,您是否觉得在日常社交中难以与他人建立真正的联系，使得您无心参与社交活动？,是的，我常常不想参与这些活动。,2
H7,了解了，情绪的变化对很多学生来说很普遍。你会常常感到郁闷或者失落吗，是否会影响到日常活动？,有时候我的确对学习和活动失去兴趣。,2
H7,当然，一点一滴的小进步可以积累出很大的变化。你过去有没有对某些兴趣活动失去过兴趣呢？,过去很喜欢画画，但最近没有心情去画。,2
H7,是啊，持续地记录并反思会有帮助。说到抒情的事物，你有固定的兴趣爱好或是工作上的目标吗？,我对原本喜欢的事情似乎都提不起兴趣了。,2
H7,在工作或日常活动中，你是否减少了对以往感兴趣的事物的关注或热情？,是的，有些心不在焉。,2
H7,在这种情况下，是否觉得难以找到合适的话题谈论，让你觉得很难融入？,是的，她一直没再回复我，我觉得自己是不是太多虑了。,2
H7,这种疑惑很真实。你认为在这个友谊中，是否已经失去了对自己生活的兴趣呢？,有时候感觉自己快变成她的听众了，对自己的事情提不起兴趣。,2
H7,你的兴趣爱好有没变化呢？比如之前喜欢的事情现在是否感觉没那么有趣？,是的，以前还会看看书、听听音乐，现在感觉都提不起劲。,2
H7,这些技巧有助于短期内的应对。当你想到家庭和成长的经历时，会失去兴趣做一些你曾经喜欢的活动吗？,有时会，我曾经对音乐很有热情，但现在兴趣明显降低了。,2
H7,这种落后是否让你对未来的职业规划感到不安或缺乏兴趣呢？,有一点，我一直在反思自己的未来方向。,2
H7,您提到丈夫对亲密行为的抗拒，您是否感觉他对夫妻关系的兴趣减少了？,我开始有这种感觉了。真的很困惑。,2
H7,在这种情况下，你有下意识地去避免和其他同学的互动吗？是不是觉得交往的负担过于沉重？,有时候会，很难去信任别人，怕被伤害。,2
H7,以前你有什么特别的兴趣爱好吗？,以前我很喜欢画画，但是现在不太想动。,2
H7,您提到的这一点让我想到，您是否觉得在和母亲的沟通中，时常感到力不从心呢？,是这样，我总是找不到合适的词语来表达自己的感受。,2
H7,这种压力是不是影响到了你对事情的兴趣和成就感？你有提到这方面的困扰哦。,是的，刚开始学习还很有成就感，后来慢慢麻木，对什么事情都失去了兴趣。,2
H7,有时候，一些心理问题可能会通过身体的症状表现出来。您是否感到这些困扰影响了您的其他社交关系？,是的，我觉得自己对于社交活动和情感发展的兴趣降低了。,2
H7,这些都是很好的调节方法。那么，即使经过努力后，你是否认为自己的能力仍不足以被认可呢？,有时候真的觉得无论怎么努力都没用。,2
H7,对未来感到迷茫是正常的，这种无力和压抑有没有影响到你对生活的其他兴趣？,是的，我很难集中在其他事情上。,2
H7,这种行为让你情绪波动吗？,是的，我真不知道他是怎么想的。,2
H7,你的态度很积极。这段关系有没有影响你对其他事情兴趣的变化，比如工作或爱好？,我的兴趣减少了一些，工作效率也有些下降。,2
H7,你提到的绝望感很能理解，此时你是否对工作的兴趣或动力有所下降呢？,"对啊，最近完全提不起劲儿去工作。",4
H7,這樣的環境對你的心理健康確實很有挑戰。你在工作或興趣上感到影響嗎？,是啊，现在没法工作，得靠人帮忙。,4
H7,焦虑的过程会消耗很多能量。你在家庭生活中是否感到缺少对成员的热情和依恋？,是啊，常感觉无力去关心家人。,4
H7,有新的兴趣可以帮助缓解痛苦。你是否觉得你的工作和兴趣有所减少，不能集中注意力于自己的事物？,是啊，现在啥也没心思做。,4
H7,这种持续的动力也许对你的学习有很大帮助。不过，其他方面呢？比如说你的兴趣爱好，尤其是对明星的关注，它有没有影响到你的学习和生活？,"其实最近没怎么关注明星，对生活影响不大。",4
H7,我能理解，有时候人际关系的压力会让我们退缩。那么，您目前对工作或个人兴趣的热情有没有减退的感觉？,最近确实没啥热情，对啥都提不起劲。,4
H7,很努力地尝试了很多方法啊。然而，这似乎没有让你感觉好些。这样一来，你会觉得生活毫无乐趣吗？,是啊，感觉生活有点黯淡无光。,4
H7,关于你的感觉，这种对生活兴趣的下降是最近发生的吗？,嗯，是的，最近感觉特别无力。,4
H7,忙碌或许是一种解脱，工作和学业也能让人短暂忘忧。你对这些有兴致吗？,最近没法工作，没啥心思做这些。,4
H7,这种情感的不确定，是否也让您现有的生活或婚姻有点乏味呢？,有点吧，现在啥都提不起劲。,4
H7,失去兴趣可能是情绪的反映。你对工作或曾经感兴趣的事情失去了兴趣吗？,是啊，我对很多事情都提不起劲。,4
H7,听起来你对父母的行为感到失望。那么在生活中，有没有什么事情让你感到愉快或有趣呢？,最近没啥能让我高兴的，躺着休息吧。,4
H7,或许可以尝试一些兴趣和爱好，看是否能够带来一些正面的改变。你是否觉得自己失去了以往对生活的兴趣或做事的动力？,"是啊，感觉什么都提不起劲，得慢慢来。",4
H7,这样的睡眠问题会影响到学习和日常生活，那你感到学习动力受到了影响吗？,是啊，我现在真的没啥学习动力。,4
H7,兴趣的下降可能和您面对的烦恼有关联。您是否觉得事情影响了您对活动的兴趣呢？,最近确实没啥兴趣，很多事也做不来。,4
H7,你是否对日常活动缺乏兴趣或无动于衷？,是的，我现在真的提不起劲。,4
H7,情绪波动确实很难理清，同时这需要时间和耐心。您提到失去生活的方向，是否对平时有兴趣的活动也失去了兴趣？,是啊，最近啥事都提不起劲。,4
H7,你是否觉得因为这些问题，自己的日常生活或兴趣有所影响呢？,嗯，确实影响挺大，基本上没法自己搞定事情。,4
H7,或许这些情绪会让你对做事情的兴趣减退。,是啊，我现在确实提不起劲做很多事情。,4
H7,不用谢，你的感受是非常重要和值得被倾听的。最近在学习或生活上是否感到兴趣降低或者难以集中注意力？,嗯，有点难集中，基本上需要别人帮忙。,4
H7,这种没有兴趣学习或者参加活动的状态持续了多久呢？,已经有好几个月了。,4
H7,我能理解，以前经历的事情可能一直对现在的感受有影响，你是否觉得这影响了你的日常生活，比如工作或兴趣方面？,是的，我现在很难独自完成日常活动。,4
H7,在课堂上打瞌睡，会不会也影响到你的学习动力呢？,可能会吧，现在做啥都挺难的。,4
